#  Iter.   M_avg.    U_Bind.    Susc.
    9271  0.199666  0.666667  0.000223
    9281  0.199666  0.666667  0.000223
    9291  0.199666  0.666667  0.000223
    9301  0.199666  0.666667  0.000223
    9311  0.199666  0.666667  0.000223
    9321  0.199666  0.666667  0.000222
    9331  0.199666  0.666667  0.000222
    9341  0.199666  0.666667  0.000222
    9351  0.199666  0.666667  0.000222
    9361  0.199666  0.666667  0.000222
    9371  0.199666  0.666667  0.000222
    9381  0.199666  0.666667  0.000222
    9391  0.199666  0.666667  0.000221
    9401  0.199666  0.666667  0.000221
    9411  0.199666  0.666667  0.000221
    9421  0.199666  0.666667  0.000221
    9431  0.199666  0.666667  0.000221
    9441  0.199666  0.666667  0.000221
    9451  0.199666  0.666667  0.000221
    9461  0.199666  0.666667  0.000220
    9471  0.199666  0.666667  0.000220
    9481  0.199666  0.666667  0.000220
    9491  0.199666  0.666667  0.000220
    9501  0.199666  0.666667  0.000220
    9511  0.199666  0.666667  0.000220
    9521  0.199666  0.666667  0.000220
    9531  0.199666  0.666667  0.000220
    9541  0.199666  0.666667  0.000219
    9551  0.199666  0.666667  0.000219
    9561  0.199666  0.666667  0.000219
    9571  0.199666  0.666667  0.000219
    9581  0.199666  0.666667  0.000219
    9591  0.199666  0.666667  0.000219
    9601  0.199666  0.666667  0.000219
    9611  0.199666  0.666667  0.000219
    9621  0.199666  0.666667  0.000218
    9631  0.199666  0.666667  0.000218
    9641  0.199666  0.666667  0.000218
    9651  0.199666  0.666667  0.000218
    9661  0.199666  0.666667  0.000218
    9671  0.199666  0.666667  0.000218
    9681  0.199666  0.666667  0.000218
    9691  0.199666  0.666667  0.000218
    9701  0.199666  0.666667  0.000217
    9711  0.199666  0.666667  0.000217
    9721  0.199666  0.666667  0.000217
    9731  0.199665  0.666667  0.000217
    9741  0.199665  0.666667  0.000217
    9751  0.199665  0.666667  0.000217
    9761  0.199665  0.666667  0.000217
    9771  0.199665  0.666667  0.000217
    9781  0.199665  0.666667  0.000217
    9791  0.199665  0.666667  0.000217
    9801  0.199665  0.666667  0.000217
    9811  0.199665  0.666667  0.000217
    9821  0.199665  0.666667  0.000217
    9831  0.199665  0.666667  0.000217
    9841  0.199665  0.666667  0.000217
    9851  0.199665  0.666667  0.000217
    9861  0.199665  0.666667  0.000217
    9871  0.199665  0.666667  0.000217
    9881  0.199665  0.666667  0.000217
    9891  0.199665  0.666667  0.000217
    9901  0.199665  0.666667  0.000217
    9911  0.199665  0.666667  0.000217
    9921  0.199665  0.666667  0.000217
    9931  0.199665  0.666667  0.000217
    9941  0.199665  0.666667  0.000217
    9951  0.199665  0.666667  0.000217
    9961  0.199665  0.666667  0.000217
    9971  0.199665  0.666667  0.000217
    9981  0.199665  0.666667  0.000217
    9991  0.199665  0.666667  0.000217
    9001  0.199867  0.666667  0.000038
    9011  0.199867  0.666667  0.000038
    9021  0.199867  0.666667  0.000038
    9031  0.199867  0.666667  0.000038
    9041  0.199867  0.666667  0.000038
    9051  0.199867  0.666667  0.000038
    9061  0.199867  0.666667  0.000038
    9071  0.199866  0.666667  0.000039
    9081  0.199865  0.666667  0.000042
    9091  0.199865  0.666667  0.000044
    9101  0.199863  0.666667  0.000053
    9111  0.199863  0.666667  0.000063
    9121  0.199863  0.666667  0.000072
    9131  0.199863  0.666667  0.000081
    9141  0.199863  0.666667  0.000090
    9151  0.199863  0.666667  0.000098
    9161  0.199863  0.666667  0.000107
    9171  0.199863  0.666667  0.000116
    9181  0.199863  0.666667  0.000124
    9191  0.199863  0.666667  0.000132
    9201  0.199863  0.666667  0.000140
    9211  0.199863  0.666667  0.000148
    9221  0.199863  0.666667  0.000156
    9231  0.199863  0.666667  0.000164
    9241  0.199863  0.666667  0.000172
    9251  0.199863  0.666667  0.000179
    9261  0.199863  0.666667  0.000187
    9271  0.199863  0.666667  0.000194
    9281  0.199863  0.666667  0.000202
    9291  0.199862  0.666667  0.000209
    9301  0.199860  0.666667  0.000223
    9311  0.199860  0.666667  0.000236
    9321  0.199860  0.666667  0.000250
    9331  0.199860  0.666667  0.000263
    9341  0.199860  0.666667  0.000276
    9351  0.199860  0.666667  0.000289
    9361  0.199860  0.666667  0.000301
    9371  0.199860  0.666667  0.000314
    9381  0.199860  0.666667  0.000326
    9391  0.199860  0.666667  0.000338
    9401  0.199860  0.666667  0.000350
    9411  0.199860  0.666667  0.000362
    9421  0.199860  0.666667  0.000374
    9431  0.199860  0.666667  0.000386
    9441  0.199860  0.666667  0.000399
    9451  0.199860  0.666667  0.000411
    9461  0.199860  0.666667  0.000422
    9471  0.199860  0.666667  0.000434
    9481  0.199860  0.666667  0.000445
    9491  0.199860  0.666667  0.000457
    9501  0.199860  0.666667  0.000468
    9511  0.199860  0.666667  0.000479
    9521  0.199860  0.666667  0.000490
    9531  0.199860  0.666667  0.000501
    9541  0.199860  0.666667  0.000511
    9551  0.199860  0.666667  0.000522
    9561  0.199860  0.666667  0.000532
    9571  0.199860  0.666667  0.000543
    9581  0.199860  0.666667  0.000553
    9591  0.199860  0.666667  0.000563
    9601  0.199860  0.666667  0.000573
    9611  0.199860  0.666667  0.000582
    9621  0.199860  0.666667  0.000592
    9631  0.199860  0.666667  0.000602
    9641  0.199860  0.666667  0.000611
    9651  0.199860  0.666667  0.000620
    9661  0.199860  0.666667  0.000630
    9671  0.199860  0.666667  0.000639
    9681  0.199860  0.666667  0.000648
    9691  0.199860  0.666667  0.000657
    9701  0.199860  0.666667  0.000665
    9711  0.199860  0.666667  0.000674
    9721  0.199860  0.666667  0.000683
    9731  0.199860  0.666667  0.000691
    9741  0.199860  0.666667  0.000699
    9751  0.199860  0.666667  0.000708
    9761  0.199860  0.666667  0.000716
    9771  0.199860  0.666667  0.000724
    9781  0.199860  0.666667  0.000732
    9791  0.199860  0.666666  0.000740
    9801  0.199860  0.666666  0.000748
    9811  0.199860  0.666666  0.000755
    9821  0.199860  0.666666  0.000763
    9831  0.199860  0.666666  0.000770
    9841  0.199860  0.666666  0.000778
    9851  0.199860  0.666666  0.000785
    9861  0.199860  0.666666  0.000793
    9871  0.199860  0.666666  0.000800
    9881  0.199860  0.666666  0.000807
    9891  0.199860  0.666666  0.000814
    9901  0.199860  0.666666  0.000821
    9911  0.199860  0.666666  0.000828
    9921  0.199860  0.666666  0.000835
    9931  0.199860  0.666666  0.000841
    9941  0.199860  0.666666  0.000848
    9951  0.199860  0.666666  0.000855
    9961  0.199860  0.666666  0.000861
    9971  0.199860  0.666666  0.000868
    9981  0.199860  0.666666  0.000874
    9991  0.199860  0.666666  0.000880
